72.00,0.49,300
72.00,0.49,307
72.00,0.49,310
72.00,0.49,315
72.00,0.49,312
72.00,0.49,309
72.00,0.49,310
72.00,0.49,309
72.00,0.49,309
72.00,0.49,307
72.00,0.49,305
72.00,0.49,309
72.00,0.49,316
72.00,0.49,316
72.00,0.49,317
72.00,0.49,307
72.00,0.49,304
72.00,0.49,310
72.00,0.49,309
72.00,0.49,305
72.00,0.49,309
72.00,0.49,307
72.00,0.49,305
72.00,0.49,321
72.00,0.49,330
72.00,0.49,324
72.00,0.49,308
72.00,0.49,307
72.00,0.49,303
72.00,0.49,305
72.00,0.49,312
72.00,0.49,319
72.00,0.49,319
72.00,0.49,312
72.00,0.49,311
72.00,0.49,319
72.00,0.49,323
72.00,0.49,323
72.00,0.49,324
72.00,0.49,314
72.00,0.49,304
72.00,0.49,306
72.00,0.49,305
72.00,0.49,312
72.00,0.49,312
72.00,0.49,310
72.00,0.49,312
72.00,0.49,322
72.00,0.49,327
72.00,0.49,324
72.00,0.49,318
72.00,0.49,312
72.00,0.49,322
72.00,0.49,320
72.00,0.49,307
72.00,0.49,304
72.00,0.49,310
72.00,0.49,320
72.00,0.49,321
72.00,0.49,326
72.00,0.49,322
72.00,0.49,308
72.00,0.49,296
72.00,0.49,307
72.00,0.49,318
72.00,0.49,317
72.00,0.49,311
72.00,0.49,310
72.00,0.49,320
72.00,0.49,336
72.00,0.49,343
72.00,0.49,339
72.00,0.49,323
72.00,0.49,320
72.00,0.49,322
72.00,0.49,327
72.00,0.49,332
72.00,0.49,335
72.00,0.49,331
72.00,0.49,328
72.00,0.49,335
72.00,0.49,340
72.00,0.49,331
72.00,0.49,324
72.00,0.49,326
72.00,0.49,333
72.00,0.49,327
72.00,0.49,325
72.00,0.49,325
72.00,0.49,323
72.00,0.49,320
72.00,0.49,318
72.00,0.49,316
72.00,0.49,311
72.00,0.49,313
72.00,0.49,316
