72.00,1.11,6
72.00,1.11,-11
72.00,1.11,-15
72.00,1.11,-10
72.00,1.11,-1
72.00,1.11,3
72.00,1.11,2
72.00,1.11,1
72.00,1.11,3
72.00,1.11,11
72.00,1.11,25
